id,dataset_name,edit_type,source_image,target_image,mask_path,source_prompt,target_prompt,editing_instruction,clip_score,clip_score_category,turn_index,source_parquet,sample_key,foreground,foreground_target,qwen_edit_type,vlm_confidence,vlm_notes,vlm_model,vlm_error,chordedit_sample_id,chordedit_image_path
imgedit_00000323_00,imgedit,action,AYzb_AZAwF0_segment_28_frame_10.jpg,AYzb_AZAwF0_segment_28_frame_65.jpg,,"A man in a green sweatshirt is kneeling in a garden next to a black bucket, with a plastic greenhouse in the background.","A man in a green sweatshirt is kneeling in a garden next to a black bucket, with his right hand resting on his knee, and a plastic greenhouse in the background.",The man lowers his right hand from a gesturing position to resting on his knee.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,AYzb_AZAwF0_segment_28_frame_10,man,man with his right hand resting on his knee,action,high,"The man's right hand is in a gesturing position in the source image, but is lowered and resting on his knee in the target image. This is a clear change in the man",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000323_00,imgedit_00000323_00.png
imgedit_00000324_00,imgedit,action,xOU_CL4R87g_segment_0_frame_0.jpg,xOU_CL4R87g_segment_0_frame_55.jpg,,"A man with glasses stands in a workshop, gesturing with his hands on a wooden table.","A man with glasses stands in a workshop, gesturing with his hands closer together and more tightly clasped.","The person moves their hands slightly closer together and adjusts their fingers, changing from a more open hand position to a partially closed hand gesture.",,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,xOU_CL4R87g_segment_0_frame_0,hands,partially closed hand gesture,action,high,"The hands are adjusted to a more closed position, indicating a change in gesture.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000324_00,imgedit_00000324_00.png
imgedit_00000325_00,imgedit,action,X5i-u42hA50_segment_4_frame_0.jpg,X5i-u42hA50_segment_4_frame_55.jpg,,A woman with blonde hair and red lipstick is speaking on a talk show set with a Christmas tree in the background.,"A woman with blonde hair and red lipstick is speaking on a talk show set with a Christmas tree in the background, lowering her hands slightly and adjusting her shoulders to reveal more of her left shoulder.","The person lowers their hands slightly and adjusts their shoulders, revealing more of the left shoulder.",,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,X5i-u42hA50_segment_4_frame_0,person,person with adjusted shoulders,action,high,The person's hands are lowered and her shoulders are slightly adjusted in the edited image.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000325_00,imgedit_00000325_00.png
imgedit_00000326_00,imgedit,action,aKNXMKMJ3F0_segment_88_frame_0.jpg,aKNXMKMJ3F0_segment_88_frame_50.jpg,,"A colorful parade float with a blue helicopter and a red truck, driven by a character with glasses, is moving down a street lined with cartoon animals.","A colorful parade float with a blue helicopter and a red truck, driven by a character with glasses, is moving down a street lined with cartoon animals, with a rabbit holding a red joystick in the background.","""A rabbit holds a red joystick.""",,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,aKNXMKMJ3F0_segment_88_frame_0,a rabbit holding a red joystick,a rabbit holding a red joystick,action,high,"The rabbit is now holding a red joystick, which is not visible in the original image. This change is consistent with the instruction",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000326_00,imgedit_00000326_00.png
imgedit_00000327_00,imgedit,action,KguLrvJj8gM_segment_1_frame_0.jpg,KguLrvJj8gM_segment_1_frame_55.jpg,,A woman with blonde hair wearing a dark red dress is sitting in a news studio.,A woman with blonde hair wearing a dark red dress is sitting in a news studio and turns her head slightly to her left.,The woman turns her head slightly to her left.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,KguLrvJj8gM_segment_1_frame_0,woman,woman turns her head slightly to her left,action,high,"The woman's head position changes from facing forward to slightly turned left, matching the instruction.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000327_00,imgedit_00000327_00.png
imgedit_00000328_00,imgedit,action,BqQjeTMRxok_segment_1_frame_120.jpg,BqQjeTMRxok_segment_1_frame_175.jpg,,"A woman in a kitchen stands facing the camera, talking and gesturing with her hands.","A woman in a kitchen turns her head to her left, looking off-camera.",The woman turns her head from facing forward to looking to her left.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,BqQjeTMRxok_segment_1_frame_120,woman,woman looking to her left,action,high,The woman's head position has been changed from facing forward to looking to her left.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000328_00,imgedit_00000328_00.png
imgedit_00000329_00,imgedit,action,uqFysLgZAl4_segment_13_frame_114.jpg,uqFysLgZAl4_segment_13_frame_169.jpg,,"A woman in a yellow shirt and apron stands in a kitchen, holding a flatbread in her right hand.","A woman in a yellow shirt and apron stands in a kitchen, holding a flatbread with both hands near her face.",The person transitions from holding a flatbread in one hand to holding it with both hands near their face.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,uqFysLgZAl4_segment_13_frame_114,flatbread,flatbread,action,high,"The person's hands are changed from one hand to both hands holding the flatbread, with the flatbread positioned near her face.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000329_00,imgedit_00000329_00.png
imgedit_00000330_00,imgedit,action,3MdRlF7gLQo_segment_15_frame_0.jpg,3MdRlF7gLQo_segment_15_frame_55.jpg,,"A blonde girl with closed eyes stands in front of a pink barn, wearing a polka-dotted shirt.","A blonde girl with her eyes open looks at the camera, holding her hand up in a gesture.",The girl lowers her arm and adjusts her hand position.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,3MdRlF7gLQo_segment_15_frame_0,the girl,the girl with her eyes open and hand raised,action,high,"The girl's arm is lowered in the source image, but in the target image she is raised and looking forward with her eyes open. The hand position has changed from a lowered arm to a raised one with a gesture.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000330_00,imgedit_00000330_00.png
imgedit_00000331_00,imgedit,action,_1drTlBnv-0_segment_25_frame_69.jpg,_1drTlBnv-0_segment_25_frame_124.jpg,,A motocross rider in a red and yellow suit is riding a dirt bike on a dirt track with mountains in the background.,"A motocross rider in a red and yellow suit is performing a wheelie on a dirt bike, lifting the front wheel off the ground while riding on a dirt track.",A person performs a wheelie on a dirt bike.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,_1drTlBnv-0_segment_25_frame_69,rider,rider performing a wheelie,action,high,The rider's posture and the bike's position have been changed to show a wheelie.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000331_00,imgedit_00000331_00.png
imgedit_00000332_00,imgedit,action,upsn5-fGa0s_segment_16_frame_0.jpg,upsn5-fGa0s_segment_16_frame_52.jpg,,A cyclist wearing a helmet and cycling gear is riding a road bike in a training tunnel.,"A cyclist wearing a helmet and cycling gear is riding a road bike in a training tunnel, with their left knee lowered from a raised position to a down position.",The cyclist lowers the left knee from a raised position to a down position.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,upsn5-fGa0s_segment_16_frame_0,cyclist,cyclist with lowered left knee,action,high,The cyclist's left knee is visibly lowered in the target image compared to the raised position in the source image.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000332_00,imgedit_00000332_00.png
imgedit_00000333_00,imgedit,action,xWbc6fUm0-Y_segment_7_frame_148.jpg,xWbc6fUm0-Y_segment_7_frame_203.jpg,,A woman with blonde hair and blue eyes is being applied makeup by a stylist.,"A woman with blonde hair and blue eyes is being applied makeup by a stylist, and her head is slightly tilted back.",The person slightly tilts their head back.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,xWbc6fUm0-Y_segment_7_frame_148,woman,woman with head tilted back,action,high,"The woman's head is tilted back in the target image, which is consistent with the action described in the instruction.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000333_00,imgedit_00000333_00.png
imgedit_00000334_00,imgedit,action,Kh2eCht67OE_segment_13_frame_0.jpg,Kh2eCht67OE_segment_13_frame_50.jpg,,"A woman in a kitchen is preparing a salad, holding a jar of sauce and using a spoon to scoop it.",A woman in a kitchen is tasting a spoonful of sauce from a jar with her fingers.,A woman lifts a spoonful of sauce to taste it.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,Kh2eCht67OE_segment_13_frame_0,a spoonful of sauce,a spoonful of sauce being held in her hand,action,high,"The edit involves the woman lifting the spoonful of sauce to her mouth, indicating a tasting action.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000334_00,imgedit_00000334_00.png
imgedit_00000335_00,imgedit,action,kdeZCN9M5ao_segment_9_frame_0.jpg,kdeZCN9M5ao_segment_9_frame_55.jpg,,"A woman with long blonde hair wearing an orange t-shirt stands in a kitchen, smiling.","A woman with long blonde hair wearing an orange t-shirt stands in a kitchen, holding a package of almond bark in her right hand.",The woman lifts and holds a package of almond bark in her right hand.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,kdeZCN9M5ao_segment_9_frame_0,package of almond bark,package of almond bark,action,high,The woman lifts and holds the package in her right hand.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000335_00,imgedit_00000335_00.png
imgedit_00000336_00,imgedit,action,omGcAnyT0DM_segment_10_frame_0.jpg,omGcAnyT0DM_segment_10_frame_55.jpg,,"A man with a beard and a beanie sits in an office chair, gesturing with an open palm towards the camera, holding a Starbucks coffee cup.","A man with a beard and a beanie sits in an office chair, gesturing with a clenched fist towards the camera, holding a Starbucks coffee cup.",The person changes their hand gesture from an open palm reaching out to a clenched fist.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,omGcAnyT0DM_segment_10_frame_0,hand gesture,clenched fist,action,high,The hand gesture is changed from an open palm to a clenched fist.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000336_00,imgedit_00000336_00.png
imgedit_00000337_00,imgedit,action,eD0o0TPf-uo_segment_12_frame_0.jpg,eD0o0TPf-uo_segment_12_frame_55.jpg,,"A woman in a kitchen is preparing food, standing at a counter with a tray of glasses.","A woman in a kitchen is preparing food, standing at a counter with the glasses on the tray moved closer together.",The woman moves the glasses on the tray closer together.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,eD0o0TPf-uo_segment_12_frame_0,glasses,glasses on the tray closer together,action,high,The glasses on the tray are moved closer together in the edited image.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000337_00,imgedit_00000337_00.png
imgedit_00000338_00,imgedit,action,JQskLZkVEDY_segment_165_frame_2.jpg,JQskLZkVEDY_segment_165_frame_56.jpg,,Two children in life jackets on a boat are looking at a duck in a net.,A person in a life jacket holds a net containing a duck on a boat.,A person holds a net containing a duck.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,JQskLZkVEDY_segment_165_frame_2,a person holding a net containing a duck,a person holding a net containing a duck,action,high,"The edit is an action, where the person is holding the net containing the duck. The other child is no longer visible.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000338_00,imgedit_00000338_00.png
imgedit_00000339_00,imgedit,action,xTeMNvPHvvo_segment_5_frame_68.jpg,xTeMNvPHvvo_segment_5_frame_123.jpg,,"A skeleton with red hair stands in profile, facing left against a dark blue, textured background.","A skeleton with red hair stands facing forward, standing still with its arms relaxed at its sides against a dark blue, textured background.","The skeleton turns from a side profile to face forward, standing still with arms relaxed at its sides.",,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,xTeMNvPHvvo_segment_5_frame_68,skeleton,standing still with arms relaxed at its sides,action,high,"The skeleton's posture changes from a side profile to a frontal stance, with its arms remaining relaxed.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000339_00,imgedit_00000339_00.png
imgedit_00000340_00,imgedit,action,7dvCO9hVC_g_segment_19_frame_0.jpg,7dvCO9hVC_g_segment_19_frame_55.jpg,,A man in a blue sweater and sunglasses is driving a car with a mountainous landscape visible through the window.,A man in a blue sweater and sunglasses is driving a car with his right hand resting on his lap.,The person lowers their right hand from the steering wheel to rest on their lap.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,7dvCO9hVC_g_segment_19_frame_0,hand,resting on lap,action,high,"The hand is lowered from the steering wheel to the lap, changing its position.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000340_00,imgedit_00000340_00.png
imgedit_00000341_00,imgedit,action,Kl2NUta4KHo_segment_10_frame_0.jpg,Kl2NUta4KHo_segment_10_frame_55.jpg,,"A man with a beard wearing a grey t-shirt with 'GAME DEVELOPER' printed on it sits at a table, holding a red mug and looking at the camera.","A man with a beard wearing a grey t-shirt with 'GAME DEVELOPER' printed on it sits at a table, holding a red mug closer to his mouth, looking at the camera.",The person raises the red mug closer to their mouth.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,Kl2NUta4KHo_segment_10_frame_0,red mug,red mug closer to mouth,action,high,"The mug is raised closer to the man's mouth, indicating a change in the action.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000341_00,imgedit_00000341_00.png
